LineId,Content,EventId,EventTemplate
676,Landing Gear Lowering.,507,Landing Gear Lowering.
677,Landing Gear Lowered.,146,Landing Gear Lowered.
678,Home Point Recorded. RTH Altitude : 30m.,12,Home Point Recorded. RTH Altitude : 30m.
679,Landing gear lowered. Obstacle Avoidance Disabled.,89,Landing gear lowered. Obstacle Avoidance Disabled.
680,Aircraft is returning to the Home Point. Minimum RTH Altitude is 30m. You can reset the RTH Altitude in Remote Controller Settings after cancelling RTH.,74,Aircraft is returning to the Home Point. Minimum RTH Altitude is 30m. You can reset the RTH Altitude in Remote Controller Settings after cancelling RTH.
681,Obstacle Avoidance will be disabled in landing.,444,Obstacle Avoidance will be disabled in landing.
682,Landing gear lowered. Obstacle Avoidance Disabled.,89,Landing gear lowered. Obstacle Avoidance Disabled.
683,Landing Protection Activated. Aircraft will decelerate during landing.,258,Landing Protection Activated. Aircraft will decelerate during landing.
684,Ground Plain. Safe to Land.,145,Ground Plain. Safe to Land.
685,Taking Off.,162,Taking Off.
686,Taking Off.,162,Taking Off.
687,Home Point Recorded. RTH Altitude : 30m.,12,Home Point Recorded. RTH Altitude : 30m.
688,Fly with caution and ensure the aircraft remains within your line of sight.,360,Fly with caution and ensure the aircraft remains within your line of sight.
689,Fly with caution and ensure the aircraft remains within your line of sight.,360,Fly with caution and ensure the aircraft remains within your line of sight.
690,Image Transmission Recovered. Aircraft is returning home.,10,Image Transmission Recovered. Aircraft is returning home.
691,Obstacle Avoidance will be disabled in landing.,444,Obstacle Avoidance will be disabled in landing.
692,Landing gear lowered. Obstacle Avoidance Disabled.,89,Landing gear lowered. Obstacle Avoidance Disabled.
693,Landing Protection Activated. Aircraft will decelerate during landing.,258,Landing Protection Activated. Aircraft will decelerate during landing.
694,Ground Plain. Safe to Land.,145,Ground Plain. Safe to Land.
695,Strong wireless interference. Please fly with caution.,445,Strong wireless interference. Please fly with caution.
696,Strong wireless interference. Please fly with caution.,445,Strong wireless interference. Please fly with caution.
697,Motors Started.,549,Motors Started.
698,Obstacle Avoidance Disabled.,149,Obstacle Avoidance Disabled.
699,Landing gear lowered. Obstacle Avoidance Disabled.,89,Landing gear lowered. Obstacle Avoidance Disabled.
700,Landing Gear Raising.,508,Landing Gear Raising.
701,"Home Point Recorded, Return-to-Home Altitude : 98FT",12,"Home Point Recorded, Return-to-Home Altitude : 98FT"
702,Landing Gear Raised.,124,Landing Gear Raised.
703,Strong wireless interference. Please fly with caution.,445,Strong wireless interference. Please fly with caution.
704,Strong wireless interference. Please fly with caution.,445,Strong wireless interference. Please fly with caution.
705,Large Wind Velocity. Fly with caution.,108,Large Wind Velocity. Fly with caution.
706,Large Wind Velocity. Fly with caution.,108,Large Wind Velocity. Fly with caution.
707,Large Wind Velocity. Fly with caution.,108,Large Wind Velocity. Fly with caution.
708,Magnetic Filed Interference. Exit P-GPS Mode,501,Magnetic Filed Interference. Exit P-GPS Mode
709,Data Recorder File Index is 5.,109,Data Recorder File Index is 5.
710,Motors Started.,549,Motors Started.
711,Motors Started.,549,Motors Started.
712,Downlink Lost.,120,Downlink Lost.
713,Downlink Restored (after 0m 1.5s).,505,Downlink Restored (after 0m 1.5s).
714,Obstacle Avoidance Disabled. Landing gear lowered. Obstacle Avoidance Disabled.,89,Obstacle Avoidance Disabled. Landing gear lowered. Obstacle Avoidance Disabled.
715,Landing Gear Raising. Home Point Recorded,500,Landing Gear Raising. Home Point Recorded
716,Return-to-Home Altitude : 98FT.,95,Return-to-Home Altitude : 98FT.
717,Home Point Updated.,166,Home Point Updated.
718,Landing Gear Raised.,124,Landing Gear Raised.
719,Strong wireless interference. Please fly with caution.,445,Strong wireless interference. Please fly with caution.
720,GPS Position Mismatch.,188,GPS Position Mismatch.
721,GPS Position Mismatch.,188,GPS Position Mismatch.
722,GPS Position Mismatch.,188,GPS Position Mismatch.
723,GPS Position Mismatch.,188,GPS Position Mismatch.
724,GPS Position Mismatch.,188,GPS Position Mismatch.
725,GPS Position Mismatch.,188,GPS Position Mismatch.
726,GPS Position Mismatch.,188,GPS Position Mismatch.
727,GPS Position Mismatch.,188,GPS Position Mismatch.
728,GPS Position Mismatch.,188,GPS Position Mismatch.
729,GPS Position Mismatch.,188,GPS Position Mismatch.
730,GPS Position Mismatch.,188,GPS Position Mismatch.
731,GPS Position Mismatch.,188,GPS Position Mismatch.
732,Strong wireless interference. Please fly with caution.,445,Strong wireless interference. Please fly with caution.
733,Downlink Lost.,120,Downlink Lost.
734,GPS Position Mismatch.,188,GPS Position Mismatch.
735,GPS Position Mismatch.,188,GPS Position Mismatch.
736,GPS Position Mismatch.,188,GPS Position Mismatch.
737,GPS Position Mismatch.,188,GPS Position Mismatch.
738,GPS Position Mismatch.,188,GPS Position Mismatch.
739,GPS Position Mismatch.,188,GPS Position Mismatch.
740,GPS Position Mismatch.,188,GPS Position Mismatch.
741,GPS Position Mismatch.,188,GPS Position Mismatch.
742,GPS Position Mismatch.,188,GPS Position Mismatch.
743,GPS Position Mismatch.,188,GPS Position Mismatch.
744,GPS Position Mismatch.,188,GPS Position Mismatch.
745,GPS Position Mismatch.,188,GPS Position Mismatch.
746,GPS Position Mismatch.,188,GPS Position Mismatch.
747,Large Wind Velocity.,288,Large Wind Velocity.
748,Large Wind Velocity.,288,Large Wind Velocity.
749,Large Wind Velocity.,288,Large Wind Velocity.
750,Yaw Error.,289,Yaw Error.
751,Yaw Error.,289,Yaw Error.
752,Yaw Error.,289,Yaw Error.
753,Yaw Error.,289,Yaw Error.
754,Yaw Error.,289,Yaw Error.
755,Yaw Error.,289,Yaw Error.
756,Yaw Error.,289,Yaw Error.
757,Yaw Error.,289,Yaw Error.
758,Yaw Error.,289,Yaw Error.
759,Yaw Error.,289,Yaw Error.
760,Yaw Error.,289,Yaw Error.
761,Yaw Error.,289,Yaw Error.
762,Yaw Error.,289,Yaw Error.
763,Yaw Error.,289,Yaw Error.
764,Yaw Error.,289,Yaw Error.
765,Yaw Error.,289,Yaw Error.
766,Yaw Error.,289,Yaw Error.
767,Magnetic Filed Interference. Exit P-GPS Mode. Yaw Error.,501,Magnetic Filed Interference. Exit P-GPS Mode. Yaw Error.
768,Yaw Error.,289,Yaw Error.
769,Yaw Error.,289,Yaw Error.
770,Yaw Error.,289,Yaw Error.
771,Yaw Error.,289,Yaw Error.
772,Yaw Error.,289,Yaw Error.
773,Yaw Error.,289,Yaw Error.
774,Yaw Error.,289,Yaw Error.
775,Yaw Error.,289,Yaw Error.
776,Yaw Error.,289,Yaw Error.
777,Yaw Error.,289,Yaw Error.
778,GPS Position Mismatch.,188,GPS Position Mismatch.
779,GPS Position Mismatch.,188,GPS Position Mismatch.
780,GPS Position Mismatch.,188,GPS Position Mismatch.
781,GPS Position Mismatch.,188,GPS Position Mismatch.
782,GPS Position Mismatch.,188,GPS Position Mismatch.
783,GPS Position Mismatch.,188,GPS Position Mismatch.
784,GPS Position Mismatch.,188,GPS Position Mismatch.
785,GPS Position Mismatch.,188,GPS Position Mismatch.
786,Downlink Lost.,120,Downlink Lost.
787,Downlink Lost.,120,Downlink Lost.
788,Taking Off.,162,Taking Off.
789,Taking Off.,162,Taking Off.
790,Home Point Recorded. RTH Altitude : 30m.,12,Home Point Recorded. RTH Altitude : 30m.
791,Landing gear lowered. Obstacle Avoidance Disabled.,89,Landing gear lowered. Obstacle Avoidance Disabled.
792,Current RTH route will pass a No-Fly zone. Pay attention to the aircraft's position to avoid RTH failure.,247,Current RTH route will pass a No-Fly zone. Pay attention to the aircraft's position to avoid RTH failure.
793,Compass Error. Exit P-GPS Mode,11,Compass Error. Exit P-GPS Mode
794,In Flight.,363,In Flight.
795,Max Flight Distance Reached. Adjust in Main Controller Settings if necessary.,44,Max Flight Distance Reached. Adjust in Main Controller Settings if necessary.
796,The remaining battery is only enough for RTH. Return home now.,86,The remaining battery is only enough for RTH. Return home now.
797,Low Power. Aircraft is returning to the Home Point.,133,Low Power. Aircraft is returning to the Home Point.
798,Fly with caution and ensure the aircraft remains within your line of sight.,360,Fly with caution and ensure the aircraft remains within your line of sight.
799,The remaining battery is only enough for RTH. Return home now.,86,The remaining battery is only enough for RTH. Return home now.
800,Obstacle Avoidance will be disabled in landing.,444,Obstacle Avoidance will be disabled in landing.
801,Landing gear lowered. Obstacle Avoidance Disabled.,89,Landing gear lowered. Obstacle Avoidance Disabled.
802,Landing Protection Activated. Aircraft will decelerate during landing.,258,Landing Protection Activated. Aircraft will decelerate during landing.
803,Ground Plain. Safe to Land.,145,Ground Plain. Safe to Land.
804,Taking Off.,162,Taking Off.
805,Taking Off.,162,Taking Off.
806,Home Point Recorded. RTH Altitude : 30m.,12,Home Point Recorded. RTH Altitude : 30m.
807,Landing gear lowered. Obstacle Avoidance Disabled.,89,Landing gear lowered. Obstacle Avoidance Disabled.
808,Max Flight Altitude Reached. Adjust in Main Controller Settings if necessary,15,Max Flight Altitude Reached. Adjust in Main Controller Settings if necessary
809,Subject too Small. Get Closer and retry,40,Subject too Small. Get Closer and retry
810,Max Flight Distance Reached. Adjust in Main Controller Settings if necessary.,44,Max Flight Distance Reached. Adjust in Main Controller Settings if necessary.
811,Aircraft is returning to the Home Point. Minimum RTH Altitude is 30m. You can reset the RTH Altitude in Remote Controller Settings after cancelling RTH.,74,Aircraft is returning to the Home Point. Minimum RTH Altitude is 30m. You can reset the RTH Altitude in Remote Controller Settings after cancelling RTH.
812,Max Flight Altitude Reached. Adjust in Main Controller Settings if necessary,15,Max Flight Altitude Reached. Adjust in Main Controller Settings if necessary
813,Obstacle Avoidance will be disabled in landing.,444,Obstacle Avoidance will be disabled in landing.
814,Landing gear lowered. Obstacle Avoidance Disabled.,89,Landing gear lowered. Obstacle Avoidance Disabled.
815,Landing Protection Activated. Aircraft will decelerate during landing.,258,Landing Protection Activated. Aircraft will decelerate during landing.
816,Ground Plain. Safe to Land.,145,Ground Plain. Safe to Land.
817,Taking Off.,162,Taking Off.
818,Taking Off.,162,Taking Off.
819,Home Point Recorded. RTH Altitude : 30m.,12,Home Point Recorded. RTH Altitude : 30m.
820,Landing gear lowered. Obstacle Avoidance Disabled.,89,Landing gear lowered. Obstacle Avoidance Disabled.
821,Aircraft close to Home Point. go home shifts to landing.,50,Aircraft close to Home Point. go home shifts to landing.
822,Obstacle Avoidance will be disabled in landing.,444,Obstacle Avoidance will be disabled in landing.
823,Landing gear lowered. Obstacle Avoidance Disabled.,89,Landing gear lowered. Obstacle Avoidance Disabled.
824,Landing Protection Activated. Aircraft will decelerate during landing.,258,Landing Protection Activated. Aircraft will decelerate during landing.
825,Landing Canceled.,410,Landing Canceled.
826,Aircraft close to Home Point. go home shifts to landing.,50,Aircraft close to Home Point. go home shifts to landing.
827,Obstacle Avoidance will be disabled in landing.,444,Obstacle Avoidance will be disabled in landing.
828,Landing Protection Activated. Aircraft will decelerate during landing.,258,Landing Protection Activated. Aircraft will decelerate during landing.
829,Landing gear lowered. Obstacle Avoidance Disabled.,89,Landing gear lowered. Obstacle Avoidance Disabled.
830,Obstacle Avoidance will be disabled in landing.,444,Obstacle Avoidance will be disabled in landing.
831,Landing.,280,Landing.
832,Landing Protection Activated. Aircraft will decelerate during landing.,258,Landing Protection Activated. Aircraft will decelerate during landing.
833,Landing gear lowered. Obstacle Avoidance Disabled.,89,Landing gear lowered. Obstacle Avoidance Disabled.
834,Ground Plain. Safe to Land.,145,Ground Plain. Safe to Land.
